mouseMoves,scrollEvents,keyboardEvents,clicks,timeOnPage,idleTime,typingVariance,avgMouseSpeed,directionChanges,straightness,avgKeyInterval,burstRatio,scrollVelocity,label
683,92,42,9,250,6,278,1.7631515687431791,148,0.5998788838636275,429,0.4765711523994547,0.37126311025913394,human
871,93,40,9,142,17,1158,0.9984118797883635,92,0.3141013429626906,416,0.7348956645379439,0.2888305944928502,human
340,65,48,9,280,21,512,1.6830453377866068,170,0.21762695783691025,106,0.6475159014833596,0.10569174838917901,bot
578,64,32,8,268,16,1223,2.2083022564489365,111,0.16512963525283267,265,0.5194117215285222,0.42603501693968726,human
881,124,19,7,144,6,1388,2.296016147955598,204,0.2671870406671045,451,0.6148678600874635,0.17852515611825698,human
772,64,43,16,90,27,1708,1.559178153738527,133,0.13536214834372265,418,0.31870778657267645,0.20082071239445645,human
747,81,27,15,162,24,848,1.2939362473257703,130,0.3015584528939156,342,0.739452460495307,0.4046970565939488,human
647,53,28,12,201,13,973,1.470079467078955,133,0.2258625737001898,118,0.5483574448208481,0.3762330505232744,bot
855,49,21,11,344,15,1209,2.155384115414683,183,0.2303242948603374,339,0.3559841426347627,0.15843209673068984,human
596,92,22,14,165,7,1049,1.3225915705285947,134,0.1128815645406316,546,0.49318002763542834,0.21263199999747345,bot
759,114,57,13,312,8,1381,2.5460932311406057,68,0.3647297410135776,242,0.40712231816476474,0.43885061365188893,bot
832,75,14,8,111,0,1354,1.5311963731308487,57,0.21389068377576745,405,0.5821779875354496,0.21619766323717263,bot
844,90,19,19,239,5,796,2.191677282346185,180,0.20818820614718986,418,0.7178437935423216,0.25745057502945895,human
721,105,40,14,143,14,1122,2.5512639673956583,115,0.1683406241689548,367,0.39580241459699705,0.44994599806181174,human
887,87,19,11,286,0,341,2.5443344625118174,92,0.34473763603157537,397,0.16236626540432847,0.4390312124869419,bot
876,109,32,14,207,16,811,2.4427056824970617,175,0.38948536605953804,556,0.46789921476376695,0.3231767926654343,bot
390,89,23,11,143,21,739,2.4183117276045323,191,0.3983374884754229,249,0.4862766197972965,0.1997260273893945,bot
793,61,18,7,276,24,394,2.9672618109852316,55,0.4948123058204399,237,0.649255564513647,0.21409426749102886,bot
734,81,69,10,173,14,851,2.3604549908332304,194,0.08463616887631951,638,0.672008836652153,0.49157735338247505,human
975,53,32,17,243,14,1151,1.0545211840590183,158,0.10114972695519875,276,0.32565107439837027,0.38099736424239083,human
573,127,56,8,178,6,1152,1.0432230931269204,88,0.14049134850802658,421,0.5545350531468771,0.46077706822165565,human
588,51,59,6,192,13,1471,1.0836140914598844,101,0.1253987908469023,281,0.484152417337844,0.2035211716063366,human
968,61,42,11,95,9,945,0.7510110753897661,209,0.1549484864131827,243,0.7022043421544991,0.2452624875994528,human
443,99,29,8,164,18,330,1.8683267834642883,117,0.5323356531821533,241,0.4630120147626525,0.48792019783830753,human
951,123,55,11,340,9,1849,1.6421638966496646,111,0.10944946452644908,523,0.3342588867706351,0.4889948347599952,human
686,105,13,9,246,6,731,1.9888259310960295,66,0.20187587334351964,117,0.2069456488542122,0.20577387598217092,bot
808,124,45,11,199,21,966,1.2687080494600687,187,0.15065134518430218,575,0.5636977195170572,0.25646105657858137,human
952,94,29,12,277,18,1586,1.015542219433676,97,0.3171664400137671,264,0.364150449764902,0.2966771846813534,bot
689,87,54,10,182,24,666,1.492393785546521,95,0.2211489334583092,575,0.5035752045218292,0.2626741050447118,bot
519,109,64,13,311,8,1449,1.139350181042969,143,0.22426929495954406,378,0.31857138631857984,0.5167296709120728,human
880,114,60,14,249,8,1395,1.5958984223589519,156,0.15106482273659316,309,0.7175918574451134,0.24496345144159173,human
915,116,51,11,218,21,1895,0.8846128957353344,154,0.20860209422402004,545,0.6037709800304639,0.541432391643432,human
353,98,16,14,283,4,546,2.383692189100281,160,0.44266417439545636,408,0.35880759870119117,0.14168173317743396,bot
876,95,54,3,81,9,1427,1.3072949057753203,81,0.21272749512358194,203,0.2617905604583693,0.1679763442346404,bot
343,51,39,10,169,17,949,1.5897099214196764,157,0.40342299556254113,427,0.44591839113327003,0.4904752162767696,bot
585,54,40,17,292,21,725,2.441929627493956,108,0.5427206690295725,566,0.3498246919404585,0.17059885873908448,bot
600,40,42,11,76,18,948,2.119436016809878,118,0.4166863903772061,143,0.16654793693607817,0.13217019326926513,bot
811,74,68,4,167,26,1546,2.5953416211943585,190,0.23258310846092894,275,0.6958563170924073,0.28565955940350674,human
929,78,25,16,97,8,1144,1.1408756749121014,113,0.2609641869658897,323,0.5542883906037404,0.4563670335012292,human
899,62,14,14,299,5,817,1.8142889050534314,196,0.5958109364851563,253,0.557924776434364,0.1704190781708681,bot
500,95,11,13,287,4,840,1.9272439448011194,113,0.48476737490017285,414,0.1781011267418433,0.3458434995121762,bot
796,61,57,14,158,25,1881,2.3819121657315097,170,0.1157134854003644,489,0.5839174409243075,0.17981668568060016,human
606,74,40,9,246,17,937,0.9966281675357207,180,0.10795483816795348,540,0.562996285329662,0.25161509622781625,human
744,72,44,16,126,9,511,1.4336883049780271,45,0.3037310799472732,115,0.3248513244484936,0.4872817899577665,human
750,101,22,12,130,27,1744,1.0310002826356428,99,0.0974065399613464,629,0.5575418335335345,0.5496749925668107,human
708,109,28,12,73,2,1419,2.2175210400614236,174,0.505731592765032,218,0.6355987603541636,0.4753748733056612,bot
955,113,25,12,263,27,1654,2.2762163580439756,158,0.23537927664300384,563,0.4727274973702408,0.32705696867177225,human
663,54,59,7,251,7,1192,1.142431258064579,145,0.13004011969092133,309,0.3817936189925374,0.3466944651865598,human
623,64,55,18,339,5,1552,1.612233733476124,184,0.28650245549456266,606,0.6686737392362361,0.1532893556055696,human
838,92,47,14,67,22,770,1.124760823203001,183,0.5774560694277093,599,0.14056768432759598,0.28772768316188513,human
442,87,24,9,143,3,1474,2.1889644976520803,181,0.22214129585127013,557,0.24976537112788655,0.2504839049518884,bot
564,102,58,7,150,21,1892,0.7022490180652791,146,0.16106098191349272,649,0.5702692720222515,0.3755264016992263,human
511,77,50,10,169,16,431,1.3730678436723167,48,0.4150728034214467,594,0.6451913192700394,0.11418360941030531,bot
608,73,18,14,206,23,910,1.0682353897011925,74,0.4626214881042992,459,0.6311581442032719,0.3999931586090467,bot
641,53,34,14,99,26,1154,1.3872494842332033,122,0.13007117629560128,392,0.35847361752057355,0.3696375959517922,human
572,96,55,19,237,7,821,2.1362440377877614,194,0.12682596477345515,305,0.6292235749658357,0.24532810047827097,human
352,48,58,3,186,10,997,1.661583939432401,145,0.20624697614385853,536,0.12659948801204798,0.2556375990978973,bot
587,66,52,4,129,23,822,1.3412605990501978,100,0.06704514328760233,245,0.590687379725894,0.52841141020207,human
545,60,24,6,354,9,1434,2.2180097735921205,187,0.2586681349433605,412,0.48643518532394736,0.34587251927210627,human
887,31,56,17,237,15,403,1.3597926988235745,65,0.25664690278916147,264,0.10972312067579625,0.10835535753414956,bot
605,88,40,7,224,1,301,1.9873373214506251,42,0.4770373244262351,397,0.3587921551535984,0.2644424489142746,bot
778,70,43,17,288,5,1187,0.751048542685377,137,0.07865390808256878,307,0.6218062589175996,0.5324252813413164,human
332,51,20,17,109,5,1267,1.5822969356393286,78,0.23459810960855904,595,0.5520302496525262,0.4200154271567337,bot
376,88,20,15,110,6,1154,1.9015052550361,101,0.29558233997819355,429,0.522067832602724,0.468162592811909,bot
731,36,54,15,174,17,750,1.905470057218207,185,0.5122904662777399,460,0.3658951642747096,0.19137220104646518,bot
656,98,22,13,274,4,736,1.5437862497759913,193,0.5238387669816467,535,0.6273215411119023,0.32472778121969526,bot
364,114,26,6,87,17,208,2.157263836262023,170,0.389393486110672,452,0.40998715627800164,0.25123452194293616,bot
778,104,66,13,293,21,1099,1.172714421130981,172,0.1626933942861278,324,0.5820467337377498,0.15180848402407268,human
665,110,67,5,118,15,651,1.2797130653889774,172,0.27551667619908543,406,0.6498119227966014,0.3299773156230303,human
689,61,26,11,98,16,245,1.2728664590491399,92,0.31238111096851584,501,0.4627603254741375,0.4574435543404932,bot
805,66,20,6,169,14,802,1.8433524400098917,151,0.10072666551410941,441,0.5354481089852815,0.281935976162592,bot
562,49,46,19,128,6,1114,0.8316475858715928,175,0.16035460580146832,358,0.5247519236965392,0.43042230259428566,human
562,65,22,5,79,8,453,2.832754409027484,136,0.35161118959068294,480,0.4942272498125454,0.3226208553769244,bot
526,93,32,8,308,19,1712,1.1286024697666894,172,0.054144143937206894,307,0.5045589565021412,0.47709024971111397,human
839,45,21,16,357,7,1494,1.9768375481430167,176,0.2726196088459809,435,0.6713618999934814,0.4959632610693814,bot
700,67,23,10,199,25,1055,0.7435291137932027,228,0.25154413498987993,347,0.3459134525886707,0.3864766404615375,human
809,60,15,5,225,14,892,1.5743321040536364,165,0.5010909878046312,548,0.40467335607265287,0.41725711961990275,bot
565,46,41,6,329,16,1464,1.204772536127239,100,0.26644193048475384,429,0.63521592027735,0.5288957949901862,human
886,50,28,15,324,23,1060,1.719124442977129,197,0.3103344011596161,252,0.6266565589192018,0.15777895306897308,human
379,58,52,9,210,24,694,1.3667283658036946,186,0.29472257941401087,295,0.1370879511822986,0.32366817842542184,bot
403,73,22,15,306,17,664,1.5908996163129834,65,0.34035895939364963,456,0.12393679343322173,0.20364258394931825,human
467,33,43,3,243,9,536,2.212095898548033,180,0.22076907292834688,477,0.23607392822924128,0.29601870692126275,bot
860,81,19,13,197,20,237,2.1154827676944037,51,0.3555902298468116,516,0.42917169668857136,0.4226384180255901,bot
551,48,29,13,184,15,1518,1.6937785357682573,191,0.2788410627496844,517,0.6735901487954152,0.3637128619033617,human
752,46,18,6,61,18,720,1.120514717367531,143,0.5996270242993923,219,0.3462095443958839,0.193853685698131,bot
750,64,42,9,164,2,389,1.2569528638575402,160,0.41209933159825385,358,0.18942653815625154,0.32969338144727783,bot
523,78,27,17,359,20,1105,1.7838435513702589,114,0.2780241391431009,476,0.4221070642982532,0.47978237875229107,human
804,94,18,8,258,3,381,1.7801552931618612,105,0.5770116981060522,180,0.31409094390521325,0.25074196335717314,bot
540,101,26,7,148,19,672,2.604533179743989,160,0.3174128847101689,149,0.6797104223302768,0.256152121170081,bot
565,96,50,19,119,9,1549,2.062690411799433,137,0.10778076891140406,450,0.3153222216991031,0.27173932057079175,human
506,45,28,17,277,5,955,1.9653612370468758,44,0.5288464937240035,599,0.39151336632440426,0.4266420376246415,bot
750,72,20,16,343,24,767,0.7593685760417411,96,0.1416265907913984,270,0.33328538991690493,0.5449117808931231,human
547,92,19,19,142,26,970,1.8801554562767027,142,0.1349842530724077,449,0.5350302629900274,0.2875891424524345,human
535,120,21,18,320,14,1030,1.7866052926720122,183,0.08306998254958026,539,0.652925916729556,0.379409881071074,bot
686,115,53,7,180,5,795,2.7138887922789996,146,0.441815912300908,576,0.26562609458822606,0.3548227579611287,bot
747,115,56,14,177,22,1732,2.3846131697641795,146,0.3052480041770546,429,0.5863398669926654,0.4280606931863138,human
579,45,33,6,307,12,1829,2.040189112703696,147,0.27558126202369,603,0.3808239324722863,0.44135951125304995,human
777,120,30,7,335,6,1476,1.7171990882451373,153,0.12330284068653206,502,0.3593843938307828,0.3504050643402793,human
646,104,35,7,230,21,922,1.894541687526132,190,0.257666992434778,408,0.21229167682742595,0.26610887176628434,bot
855,134,57,13,232,23,1171,2.218056091074211,182,0.10858939143628556,523,0.5864209956169285,0.2345854106139477,human
483,134,51,14,104,17,1616,1.817306527944031,182,0.1338291229416651,262,0.43308312423516415,0.235999956217685,human
818,78,13,14,291,8,1425,1.9642469543782248,133,0.5850993880785078,435,0.6880495774750897,0.18971471722390287,bot
486,50,50,8,337,10,1077,0.7171604331872358,105,0.21621607953497296,634,0.5045250052741845,0.17855260673503298,human
866,73,11,4,225,17,1298,2.733885012691529,48,0.4320304288986617,342,0.3463401671763521,0.3663151276129414,bot
816,49,19,12,123,26,831,1.7424804545227404,166,0.1176323591270018,598,0.6284227408028535,0.3441695812295045,human
304,101,59,16,276,11,1172,2.3120526390358083,177,0.4874111468190599,360,0.5755997110297832,0.3014400137012986,bot
787,93,58,16,234,21,1242,2.127432448515442,165,0.3152474379653408,353,0.5990130123249232,0.23053042599713347,bot
758,133,18,5,296,25,1885,2.3685926810310027,222,0.23378862094175573,409,0.620052276661726,0.4320816638007251,human
814,133,65,18,292,13,1194,0.863407405695985,86,0.25063929858625683,388,0.5153170780887921,0.14780597668699189,human
764,35,20,4,132,11,370,2.331168490969473,137,0.5892802915967295,211,0.49414406175730274,0.4903744183204679,bot
852,105,57,15,285,15,482,1.7167574593395922,198,0.3051324677960447,532,0.34574294811841244,0.19539731027583074,bot
595,63,32,18,97,27,1440,1.3895315547844318,204,0.21680052037356046,396,0.5962353952819814,0.5162248026822301,human
434,104,44,16,316,21,407,2.3841747625792054,102,0.2655318668953799,176,0.14974008012032597,0.4088866725815793,bot
787,107,35,16,182,15,1249,2.0600681057086714,182,0.301527587203771,456,0.4422490416759635,0.24371066904676403,human
563,117,20,5,82,14,820,1.615343696247881,199,0.4106830308517968,486,0.329718481583543,0.40441334588936095,bot
609,72,27,9,179,7,1104,1.819994525877169,150,0.20481843899238006,587,0.45743260624088466,0.3972775232227242,human
709,88,31,8,133,21,582,1.7729744421027906,49,0.28941295500308467,244,0.5883620231278217,0.3183421737506552,bot
412,59,54,7,159,20,217,1.8604956534627468,198,0.4867997196074248,349,0.14570191287286,0.4464493319442743,bot
839,116,33,3,184,16,206,1.9446107483200168,63,0.263131608979656,114,0.4225822132771452,0.41755226727179307,bot
753,80,52,17,341,22,1597,1.1141511651361826,199,0.1435547001704863,582,0.5710264519588141,0.2979039589178802,human
622,57,43,5,356,17,1258,1.660988270228094,112,0.3110943169757227,266,0.6441768286962386,0.30615528003456416,human
704,119,20,11,350,24,1630,2.192690928147196,85,0.1511701798911412,420,0.49205593657853375,0.35113925184266315,human
631,56,64,19,236,25,1891,0.8793337807983208,219,0.0859333925766553,481,0.6577182828465288,0.2071130164005593,human
490,116,15,11,86,21,794,2.322621885597152,71,0.25731157115875225,383,0.6295450327925942,0.13025943893260467,bot
852,81,47,6,227,19,1331,1.520820061967689,118,0.264653114970687,464,0.3464474919955498,0.3798644191746514,human
668,125,59,17,234,26,935,0.8049328173631529,81,0.2886057910274211,262,0.46380806216685133,0.15070606282825133,human
706,47,28,10,305,13,1061,1.6581454432222054,198,0.3910086310970067,435,0.407199098221499,0.38428998400252723,bot
914,105,64,13,125,10,721,1.867501411456785,150,0.24754113453444265,450,0.6316088226806287,0.5393013261091715,human
940,52,24,14,260,21,1591,2.5975190807578423,191,0.25330985836707776,458,0.6655659612932013,0.37523513944328046,human
362,117,15,16,166,0,1481,1.5348627260843326,141,0.5219371194652591,108,0.5433110713896584,0.23759127686553896,bot
656,87,37,10,285,14,1058,0.7811654685685739,126,0.1794260032520658,529,0.5264064280343962,0.4433912983649694,human
341,40,19,15,108,23,559,1.8213231304231978,167,0.40675829278792985,538,0.5782061128210977,0.19052912475187556,bot
664,81,26,8,331,23,1106,0.9792350979162281,104,0.18348038470369205,387,0.6774898645939783,0.38454588627642483,human
619,85,36,15,198,27,1622,0.8286374673384376,94,0.2674894897444269,376,0.4734475127315606,0.19491649174937414,human
414,63,26,13,120,6,301,1.4170407765091846,129,0.46137190770485226,490,0.4880092588330832,0.4798827784829296,bot
612,69,34,8,108,7,1116,2.587897269658208,108,0.18053415761806807,450,0.36977687463558606,0.361438302650063,human
596,65,23,19,173,14,852,0.8008382861255975,216,0.17519353270382515,342,0.5243367558658791,0.3317938058937421,human
911,54,40,4,259,7,1122,1.2856901800591685,211,0.15477323835618245,243,0.7018222879292519,0.44912202490169356,human
601,89,24,5,83,3,376,1.3033252596337546,78,0.3385556961361421,179,0.5336562268973852,0.3255168158971207,bot
552,57,56,7,110,19,1628,2.4838928989840836,104,0.1884185902491703,550,0.42607010365962217,0.4849615094521168,human
467,31,55,15,196,6,1352,1.4700487519017553,96,0.4327893432165625,358,0.16454400048457202,0.26541589776020647,bot
755,86,29,8,290,27,1508,1.6989636396981285,159,0.20699256594072857,468,0.7355390546781099,0.5048329215762075,human
723,50,29,10,278,11,1069,1.7341165991715688,180,0.16176071283496132,446,0.512155353396359,0.27491512683546543,bot
567,87,37,6,195,7,670,0.8071873080541735,127,0.25921108437838436,581,0.41596073617528045,0.5270574257116813,human
429,33,58,10,196,18,389,1.984774086617604,167,0.32536731483544484,555,0.633559619748171,0.3116566292206354,human
382,107,11,13,131,2,1007,2.8493889035801496,125,0.5833066025596092,485,0.6314051326593325,0.1545206893703239,bot
891,104,31,15,149,25,729,2.322497727427864,76,0.06849580003757534,460,0.6555556176247697,0.46114589045914495,human
920,58,61,19,144,23,1519,2.02653033535832,103,0.14076326959102037,398,0.6918587275521509,0.35022745891551116,human
598,97,25,17,251,17,1491,2.384712317301895,87,0.2552732357187651,298,0.6077904045691849,0.2609471082634317,human
665,124,65,8,328,27,1453,1.7632683904736144,99,0.09748162795537199,514,0.5346003385725305,0.2536443595165947,human
887,95,27,11,289,25,719,1.8669538642061216,200,0.1735453397076166,528,0.49311727138124484,0.17070729522081335,human
816,78,31,8,83,12,822,2.319893983042483,196,0.3030643832021778,299,0.4326121028549883,0.4816584790546258,bot
532,52,17,14,226,7,1059,2.194600282723105,81,0.4184550018409713,252,0.36574285085096725,0.31208747714689666,bot
596,113,16,17,154,14,1184,2.686138545450126,118,0.21003894219879926,317,0.4871210560189688,0.34239300676145784,bot
540,86,17,11,109,8,299,2.466820886852025,51,0.4696358399018195,174,0.5194249568218609,0.10803392400483838,bot
400,54,55,11,305,15,890,2.7181224208367887,138,0.3330105508655082,355,0.32876487957173495,0.21505617273594788,bot
636,91,21,15,262,6,744,1.8370411322899314,110,0.2433683501778971,522,0.45556319707676374,0.21445506388858454,human
591,66,41,7,226,16,1444,1.4438125617179152,72,0.2894330830946451,591,0.23240931289835856,0.10235347506600334,bot
512,105,27,9,154,17,1806,1.5880359373510582,102,0.30963508940870066,348,0.3441200421499229,0.3559950380806695,human
316,98,13,10,209,9,1436,2.0666361802211064,197,0.45254963198764353,494,0.5330744379818145,0.14516730873343944,bot
653,128,39,16,333,12,1300,2.3493863791396885,151,0.10379530721784691,423,0.565729413964783,0.20218598762277953,human
432,50,58,17,145,19,1101,2.7505568995818335,143,0.5064341456199497,348,0.6799908400602649,0.33724427744561625,human
305,75,54,9,244,6,1140,2.3145024761294457,70,0.5693001237064553,441,0.40012734232594505,0.32146978071279086,bot
645,95,57,4,238,15,843,1.7577152653907935,190,0.2867249638839107,426,0.695713264991526,0.4826092236906008,bot
733,116,22,16,311,9,806,1.6707428003053768,200,0.2057863818321614,274,0.37492479799561323,0.2739587631408775,human
633,82,68,6,314,19,1080,0.963911607947455,98,0.24242436033189696,358,0.3667702310406643,0.2042951071126558,bot
854,33,14,7,117,4,609,2.60112653968178,54,0.5498802245982388,198,0.25965265801256004,0.4533935752237812,bot
863,81,55,11,189,16,811,1.0099842357959503,67,0.4071535680513505,387,0.6928716989461992,0.2840630236927016,bot
338,93,40,17,209,4,435,2.979491349815844,144,0.21461955997576765,418,0.44180595194482064,0.355434620093781,bot
481,109,45,15,94,23,874,2.146237775531508,148,0.4090720340778202,458,0.4885595873865639,0.17661781325224718,bot
629,96,59,15,286,6,767,1.3980653090834168,130,0.3440904522495827,298,0.14548292351220377,0.32959691721224416,bot
806,119,47,8,206,20,1104,2.988987195431871,89,0.44160723701560434,324,0.11699133995099316,0.44225926486962874,bot
445,59,32,7,170,6,1297,2.2307243080544006,137,0.3982930430888223,378,0.3902524910055415,0.3156020179303003,bot
569,101,33,5,135,14,669,2.5337166304407956,57,0.2888101491254566,122,0.5002357277930367,0.15911194871298884,bot
544,76,53,16,217,18,1529,1.112216867141371,142,0.20020856195941145,447,0.6722859673817607,0.1571852388536656,human
624,62,10,17,275,22,1389,2.027283315612906,177,0.5949707716816955,165,0.548316066183339,0.244332381988729,bot
886,62,66,13,215,13,1527,2.4303568710503107,126,0.18069479667923133,541,0.6877156587476247,0.15173899894079304,human
797,94,65,12,108,26,846,0.8370110765659269,121,0.1529890811815941,528,0.5887804787843511,0.4153064509535549,human
483,63,32,16,238,8,1243,2.394368857890272,186,0.5955048550946507,167,0.3191018702897538,0.30440164963164934,bot
532,99,68,8,206,11,1715,1.9478953208324157,211,0.3085222462581453,340,0.7219829926531902,0.4073257921392697,human
876,133,65,5,195,19,1480,0.9400773144975701,87,0.31715180536056525,632,0.723188643285336,0.14648750051869655,human
864,48,64,7,141,19,748,2.5419712769593446,119,0.31945090094810163,566,0.5097537386704916,0.5017019092331627,human
738,43,58,14,97,8,435,1.2046434442980463,121,0.27046789976319985,310,0.2898986484666599,0.41343320198430134,bot
835,49,41,10,261,19,1190,1.6508822636572174,143,0.33507352724274947,365,0.3815607546923514,0.300260416064731,bot
511,132,45,17,317,24,856,1.2131110855929559,119,0.22658623096786534,520,0.4170282366189858,0.38095295229952575,human
761,73,44,12,259,13,1377,1.4458980787090663,133,0.22770256732248392,205,0.30378149404912097,0.409234705376729,bot
739,119,49,4,96,18,1172,1.4030465958713503,97,0.13585528886189044,474,0.7361948155278806,0.2949140776281466,human
334,39,36,7,199,8,656,2.1009021394803815,166,0.2770182153440608,334,0.6546069733018607,0.3665381373699169,bot
747,118,25,11,253,9,1745,2.216036903270199,121,0.1028770193984681,477,0.539862990260763,0.2047614773624927,human
600,72,33,13,114,7,1535,2.312491172946258,225,0.20914650041016392,389,0.5807132687643938,0.2944747734838088,human
972,45,55,12,226,27,1232,2.509250842289914,100,0.09030071218697769,341,0.4241651488806464,0.28378795424659825,human
547,105,43,17,253,5,1367,2.362443388507938,148,0.1814476547753316,633,0.5758042966416831,0.4493150819555705,human
788,71,22,8,339,17,711,2.4028308701788696,130,0.29566056741749935,286,0.6810787011451953,0.24444089691968685,human
898,125,52,6,189,7,771,2.2839236199028274,178,0.1363060549288569,620,0.4680560753097174,0.2446879132429301,human
530,99,31,10,359,9,1694,1.9079047793073556,174,0.10502182972603676,240,0.37926351024337945,0.4751468777776866,human
384,80,40,8,68,24,1312,2.7979022017825157,133,0.41241796978225825,504,0.5525760430836183,0.46883765789511933,bot
568,91,21,7,269,14,783,0.8772460309717401,214,0.19519857264442375,415,0.6053463036381723,0.3739301758960887,human
759,54,46,7,238,6,686,1.365355763447339,106,0.49142255275626257,393,0.496352955448788,0.44988652940903795,bot
390,64,43,13,139,10,458,1.9927291583400932,166,0.36839493253031463,312,0.47253742940796795,0.42431229303151186,bot
424,86,55,8,241,19,1237,2.877725073879555,66,0.3008087898896671,550,0.3492532208525164,0.43622624365001583,bot
396,93,16,17,149,6,1323,1.3615300309686096,108,0.3619213781667654,263,0.23323904739948284,0.3495092611262357,bot
868,77,60,6,121,27,1034,1.1428326840202172,122,0.12573621726192247,572,0.4832954609492567,0.35904033628809606,human
966,105,58,8,140,24,1283,0.9898910261745196,82,0.23892253083167103,583,0.48189901975194727,0.3242879324614428,human
890,100,23,6,77,24,605,2.047973257922891,134,0.3054814742245556,581,0.3733959242781766,0.39503298681927657,bot
584,47,41,7,220,21,466,1.3934314709754267,187,0.5156125669651463,597,0.5548187803265978,0.11464504019752884,bot
534,122,40,12,195,19,1051,0.741788701192221,177,0.07287281142011641,612,0.45245464893986287,0.3930899883515854,human
837,110,55,14,245,17,1024,2.0620428944288474,103,0.2904524050959315,421,0.4116230382260724,0.4669233445207376,bot
576,89,62,11,106,16,927,2.2426902774734296,164,0.14594076032589104,353,0.5061065809421756,0.4945178785601167,human
377,44,40,7,62,14,1381,1.79133449980523,54,0.5158712799377447,276,0.40067492772181834,0.3479849529634589,bot
626,83,42,7,312,10,1314,1.562109342279173,213,0.13662254908176474,272,0.31480985862972266,0.261431468986657,human
620,92,57,18,293,21,1145,1.6537415191923133,187,0.2038455123835871,571,0.698200824643862,0.46342220794532524,bot
555,66,19,11,257,17,1514,1.9156807312297586,225,0.27674168961669543,579,0.5834297535035613,0.15007846165782127,bot
579,77,44,11,150,12,1521,1.5341340716153065,226,0.2233543768670902,322,0.6025578268351611,0.15057264674708948,human
844,112,45,12,245,20,1434,2.122761596340694,82,0.45612234916027605,528,0.6671122322066952,0.1979009795909649,bot
923,105,53,8,244,13,1445,1.9390165593851216,173,0.3166132865792209,361,0.3259948345374308,0.15833599095230683,human
848,134,34,10,304,24,1368,1.5741218218203672,198,0.0588959244262931,476,0.5942973996391118,0.39361991111956735,human
678,84,43,17,318,7,1020,2.6895309116657753,104,0.5075649908004725,210,0.3038925269853838,0.4999758784182874,bot
767,87,36,11,337,5,955,1.3247827890742616,159,0.055950584990261246,578,0.7284262882337448,0.4639449000295088,human
796,89,64,5,341,16,824,2.4068057073231737,158,0.12288640147182582,420,0.3109836803666737,0.19422397278398154,human
658,44,43,4,190,15,651,2.8865375669603095,139,0.4586045747423689,135,0.3770263886859142,0.462114984781535,bot
684,70,48,9,237,25,1427,0.8640047196237125,100,0.12243326286796102,631,0.5807381437277982,0.4252609185767941,human
580,52,61,15,94,11,1869,2.2998438425227645,190,0.16106555436530323,594,0.5868434556741929,0.43769744682629125,human
681,51,31,6,283,6,1454,1.3689705958455083,119,0.5072569127673523,333,0.2632172613979772,0.11350677382125536,human
705,61,50,12,140,7,1405,2.4916850814751066,124,0.29069614020929874,486,0.14835302874124967,0.46292917430874947,bot
941,48,46,12,344,17,1083,2.1105028804705857,154,0.06578365655395679,308,0.43015975626885067,0.29143519333666723,human
693,96,52,15,232,24,881,1.8736418206498786,151,0.128696096506281,288,0.6476841248448637,0.5335734540529689,human
762,80,60,4,145,14,1727,1.453289429428294,155,0.1708878802139674,457,0.47188338112076733,0.36975006450839387,human
406,32,49,8,154,4,1059,1.035316354085311,189,0.20592132158543205,589,0.3130272622737874,0.2354478719926546,bot
710,73,66,6,133,17,1526,2.388807972518502,204,0.1571204907763919,510,0.49166660071113466,0.46846687040249363,human
438,35,56,9,272,0,895,2.129503127256565,116,0.3968066249884813,256,0.5373929770873224,0.2846112432401168,bot
848,106,16,10,114,10,422,1.5809679585533114,129,0.5885820380557912,548,0.4887424985193438,0.4621743923853907,bot
421,88,17,10,114,6,254,2.0820111384849462,119,0.36714407040277125,318,0.25979374712206244,0.3718449808147414,bot
728,31,23,9,118,0,295,2.7167236736318534,144,0.5309333992622725,551,0.14915866157587926,0.19107890527758398,bot
433,59,52,11,145,8,335,2.6438223415657838,175,0.2850848819336207,204,0.17737490644153447,0.4027118360097828,human
797,122,68,4,111,24,730,1.9304469565849292,82,0.2912025972571317,406,0.6488999519651457,0.2086875002047534,human
722,90,46,12,141,6,684,2.2411239582073206,152,0.09647698284271317,609,0.4119220568904881,0.20892381309451485,human
814,54,32,13,182,27,1178,2.1775927149222962,188,0.0784886845283243,531,0.5973273268991182,0.529748612347748,human
729,103,54,12,269,15,901,2.4161824014243436,59,0.3063449458726754,425,0.389725107403035,0.22890041577477815,bot
943,82,25,6,247,6,727,0.9327863708204782,91,0.14912586553377158,254,0.4952708623341182,0.25391148882150827,human
445,39,45,4,119,24,886,1.5146599203668714,199,0.5363307918346281,166,0.5080015549190606,0.28031141583007063,bot
605,55,41,11,203,25,1821,1.506291198494559,217,0.15140899598267948,471,0.3816739327218785,0.24022540620523147,human
781,73,41,11,89,0,243,1.501365929736895,84,0.2854597003066547,596,0.38963606640999926,0.2624318037199559,bot
828,76,41,7,358,24,984,1.5120757470181991,142,0.12284493563093833,523,0.5116277713184565,0.3733519020683743,human
578,99,16,5,297,14,1463,1.4044720367045591,118,0.5797557168722861,297,0.6707807976553317,0.1002512771570538,bot
841,97,69,9,270,23,1526,1.3546310669173258,120,0.23170200906107125,344,0.6475240258115758,0.2513728636051114,human
577,72,19,17,258,20,1765,2.349199224600671,119,0.25042066431816495,428,0.33387542249325314,0.18608278114216534,human
