metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,label
654,82,17,14,241,4,27414,0.5654810937386413,15.755401567044911,0.8527326985057191,141,0.06823000473236664,416,0.44168023014636404,428,0.17289013009688356,-0.004783135484119463,0.5354741321089208,human
283,87,45,11,105,13,53272,1.2029003528999147,17.52636420556414,0.4486357194939269,171,0.02201153222793007,424,0.4477826286555997,234,0.10847522449916368,-0.0210499058495669,0.5612829812613038,human
751,99,41,5,215,10,20431,0.915664098043917,12.016844470720038,0.05,98,0.06369904975958021,471,0.24737791879035403,242,0.10067256554448148,0.008892476053240575,0.5548499268249394,human
817,74,3,4,64,0,5765,1.3826413175742422,13.454190140735726,0.5312118873910466,98,0.08198306593147633,382,0.2537677471514969,319,0.19154349689615974,0.013492849805370875,0.15166296116880373,human
1032,69,52,9,150,5,9577,0.9981019994716509,11.504782468286862,0.7795799559597671,106,0.08647405353983757,403,0.34201421533769977,578,0.09542867113237774,0.015235222199873532,0.7028865537729456,human
285,59,22,6,153,4,1784,3.2088911220549092,26.124256562932455,0.263678889217414,19,0.5421921422239045,119,0.1348627409378156,256,0.18400013334001758,0.0,0.24848453089810651,bot
553,48,22,8,103,0,846,2.0,15.0,0.1,55,0.36919305088087007,142,0.11029033430408085,67,0.3,0.0,0.1,bot
290,51,22,6,117,0,949,2.0,15.0,0.1,48,0.41750983311108153,89,0.08336277705593606,74,0.3,0.0,0.1,bot
562,33,51,4,85,0,20821,1.8342521956176714,18.33030018680993,0.3652143387006468,76,0.1333059889091704,536,0.15564864264076544,104,0.10779355663220037,0.002772843790660328,0.24066465767639172,human
722,113,43,7,97,13,13489,1.6074355938887643,9.098249473254599,0.9606362636523234,130,0.09851691268345025,642,0.2676973651860431,697,0.0780101742866463,-0.0004040612563380036,0.699209800166633,human
316,40,24,6,106,0,1068,2.0,15.0,0.1,62,0.4209500568042707,132,0.14295607710218167,71,0.3,0.0,0.1,bot
841,123,34,6,99,8,17672,1.7426275793679435,10.790115605369227,0.47753849379900326,130,0.07260309106813526,373,0.27703253378445164,578,0.19718463750446616,0.01768088850645526,0.6740554921785085,human
244,36,29,5,107,1,1910,3.2860614145111553,20.32629374841996,0.05888278605810404,85,0.3364398724572942,157,0.06383519236758355,196,0.3082127164799911,0.0,0.15592565742328873,bot
84,8,1,2,36,0,730,2.9183535539622207,32.52925108880407,0.005483759522276756,26,0.586306958522754,43,0.05815167993853862,25,0.035387877137883834,0.0,0.034140745667297856,bot
21,14,4,3,55,0,318,3.5770778144044493,30.325547945824905,0.045718799837615065,18,0.7719951255474513,45,0.07897190360756261,3,0.03612192029086578,0.0,0.056232534534803855,bot
618,93,32,5,72,11,28282,1.8644549263010337,9.962136633137728,0.8453735828289412,50,0.08712302292405191,399,0.3661396732384531,353,0.2198905041926112,0.0017317272932006159,0.6945439853935831,human
786,94,22,11,94,2,70634,1.3221395173213752,4.421654460574531,0.9155218603661308,87,0.05785659606169478,76,0.2986844814831754,464,0.1294720848723991,0.007011919462524727,0.5150851757670272,human
779,26,30,3,194,8,21316,1.0418941833177149,5.910917645031308,0.9445498639916272,72,0.10575184826261999,376,0.4198778156475693,159,0.15035902730692893,-0.010085986208505126,0.5109402431053092,human
353,61,5,4,109,1,1281,1.5203419190484604,25.97781816677928,0.17148264271217623,54,0.2857864518668796,135,0.10791731107685887,220,0.29444572727297913,0.0,0.46012797538635386,bot
697,74,27,12,169,11,7732,0.3466003352675886,4.800316338894031,0.5243865311571492,122,0.1015683475596777,373,0.3980200143830035,757,0.1690183207774519,-0.009196910388918528,0.7622458748761682,human
70,12,6,2,42,0,527,3.4385510119541705,28.420029276050823,0.01800077714073519,40,0.8548125477946262,48,0.022989411602291857,24,0.07617028692786847,0.0,0.06195434058204621,bot
516,39,21,7,109,8,6366,1.1406713201587124,10.772476018259143,0.8782338978156392,32,0.1069575266234199,253,0.22174253140809225,477,0.2599488025198549,-0.004024399605755815,0.6390821496951786,human
598,65,33,11,139,6,28662,1.5734500897378667,8.538759363170637,0.7976915400246486,134,0.11320923463304411,287,0.4044660335414389,367,0.2021079571591952,-0.014255454964705618,0.42248231340245657,human
568,47,35,12,170,14,31319,0.9427734883462227,3.2332464082709995,0.18990422725580586,189,0.08442749907451139,500,0.3171745748089838,558,0.14050576809746324,-0.011077489050091266,0.6703429403179347,human
657,53,23,4,179,9,7533,1.010571184949196,12.886849287927106,0.6455401928873818,115,0.07594289638842573,347,0.3854522120998378,417,0.1409608372189351,0.014924941016950523,0.3515126979318904,human
259,35,10,3,97,1,1370,3.025246527622565,19.916805683050786,0.2391798230986398,18,0.4129107207278447,170,0.13263564379431314,226,0.2762931200288652,0.0,0.13920206910663763,bot
561,46,23,4,182,9,9554,0.3338043405047547,2.0,0.46747116922741416,114,0.09759626955672437,298,0.3624285128636251,342,0.1684451543921466,-0.0021116714392674573,0.244353375494746,human
263,57,20,4,95,6,2373,2.1863965770393268,19.86880834766065,0.17017518567565415,42,0.31738384484796134,166,0.22164877933585625,162,0.21589491029014313,0.0,0.052909824910789854,bot
828,102,20,8,131,4,14178,0.6836775110713983,6.141260540986421,1.0041259239137896,90,0.04631171650877025,486,0.3927405624649257,349,0.14076509770725523,-0.009003285264773704,0.6401598251030893,human
675,53,52,10,153,10,8509,1.0471883548760084,5.516308769811123,1.0999332095149363,98,0.10798196940372956,544,0.3378249695775627,340,0.17557963104207558,1.1309699053362802e-06,0.7350920413362368,human
754,111,15,5,196,0,11539,0.2205775778835446,14.301462863693649,0.4970167511192465,177,0.0995774995169596,372,0.23590136516264065,292,0.18907558906489297,-0.001268336902467629,0.6263439526847757,human
680,83,34,7,154,10,33862,0.7606246004468793,12.458536447719972,0.5287463582432147,69,0.07869289125975247,303,0.43349322483474173,439,0.15791919359675244,0.016776859620065806,0.48962224807464033,human
530,40,27,2,92,2,1501,3.553989737892832,16.886006106964196,0.2536653569183423,38,0.44770323787018323,72,0.15396147690503328,199,0.287020976437198,0.0,0.187172288607533,bot
100,28,8,1,109,2,1594,2.5637318330986303,19.816070281679675,0.14147839125493877,52,0.5973455100662197,173,0.22995693253137942,175,0.22787588762340136,0.0,0.20108807140848647,bot
694,101,25,3,255,8,20336,0.8106217398707289,11.130403441556341,0.27950464167633876,197,0.10738827011695852,207,0.45719063953136474,639,0.03966408752971348,-0.0033797017161725715,0.6360832380182715,human
174,52,10,6,137,2,2209,1.5628303650955875,17.937633853963536,0.3121614330569087,23,0.5998963135762063,77,0.1612934950406603,91,0.2453970540928821,0.0,0.2629777984678994,bot
334,87,26,6,69,0,1214,2.0,15.0,0.1,53,0.31328729231937796,134,0.0796321431048478,118,0.3,0.0,0.1,bot
79,9,11,3,34,0,752,3.9262906335167194,18.41590587311052,0.05770061378242433,25,0.7569608800574621,62,0.07439675974672397,30,0.06349005063843632,0.0,0.042976852703223836,bot
401,32,20,4,90,0,1086,2.591379428471457,18.197489883214317,0.2353741312104066,42,0.5336757052092159,184,0.11895628606334813,183,0.25469911856736144,0.0,0.21231715305054272,bot
899,39,42,2,211,8,9905,1.254128732184928,9.754600167451194,0.8170247193295078,126,0.06787616788285254,472,0.38624965578499937,413,0.14309951291752265,-0.0028417915221455,0.5071980816484218,human
355,89,44,8,120,0,13857,1.1529358111956551,13.248633023649846,0.15621154797959785,48,0.160248298431357,306,0.20343025019159958,549,0.2441910062974711,0.015861667593432483,0.6147098738773144,human
519,96,35,6,68,9,7562,0.8144128928893919,13.797822466377598,0.6883122154453267,178,0.061294026238640276,504,0.2791492007058517,313,0.17634656792376607,-0.0049817599859607745,0.39103904963130953,human
57,16,7,2,37,0,334,3.8072027826387562,42.80422405650032,0.05979368122319956,17,0.767109238077546,51,0.0423118468352498,10,0.021309548211510647,0.0,0.013493090205799488,bot
349,55,13,2,76,0,814,2.0,15.0,0.1,72,0.40287785131947884,101,0.09042338063001464,71,0.3,0.0,0.1,bot
495,69,21,4,100,0,1309,2.0,15.0,0.1,62,0.33892918437014036,125,0.10151930876766505,69,0.3,0.0,0.1,bot
109,43,5,3,102,1,2400,2.953294124412448,17.91950460537833,0.09388530987352331,75,0.33465295117580207,136,0.17795966347043243,149,0.2064763005746943,0.0,0.16501822981713757,bot
223,26,9,5,79,3,1083,2.6247124023379516,17.14080058893655,0.058674923759874015,32,0.3256904697204017,183,0.16119352630776018,101,0.2831793416012718,0.0,0.15716034772595341,bot
825,64,25,2,206,11,19755,1.3087507096521511,13.490469504757334,0.45045918230516313,145,0.10126529696477746,648,0.2191658481739971,480,0.04594420255582353,-0.000979698817806157,0.12424131362091595,human
737,74,34,12,152,2,93839,1.3539312376776353,11.723675103996841,0.6437708905095921,143,0.12036580935374519,470,0.3267015903979252,766,0.02,-0.014112214066195375,0.27237846046545483,human
695,116,31,10,94,13,11951,0.6394110510264852,16.215514585097523,0.05,102,0.10925138251360547,267,0.22539729662256125,601,0.16883737713475178,0.005765216468656592,0.7983462537240549,human
90,4,0,2,31,0,315,3.8041400954253795,21.453668630743227,0.006089246056810757,9,0.6839204500247986,39,0.058218678685260754,4,0.04244348533013117,0.0,0.020843098400957473,bot
686,53,26,11,121,3,9632,1.8706849028075196,10.307821304303072,1.2501304070741883,66,0.0933939629574893,403,0.41786354945615234,523,0.18785024313006055,-0.010635596436274805,0.6067138527572306,human
825,132,36,9,186,6,29994,0.9425932748474699,8.351430586536877,0.6684801566188147,138,0.08404192012595277,333,0.3648386812573783,494,0.199511895638982,-0.0016978813261566029,0.4544816171080264,human
64,4,5,2,44,0,403,3.4680017946005712,29.96792572648416,0.023327169782620786,4,0.8570598252554938,39,0.031843267656357366,15,0.007820734038945149,0.0,0.056313802894297826,bot
519,76,22,5,72,0,1292,2.0,15.0,0.1,46,0.30107722835229106,42,0.06448612230123052,111,0.3,0.0,0.1,bot
35,12,7,4,17,0,310,4.489046786048485,35.443512069862294,0.00016870361705961096,7,0.7403037753246622,18,0.03440323108793806,27,0.036750904397918914,0.0,0.08347808063432519,bot
634,75,35,8,163,10,16935,1.6086019228309882,10.930140248851746,0.31996192937979107,110,0.10860351470137829,309,0.05,416,0.15338357173000025,-0.004570791500080766,0.5933646120854438,human
910,77,10,10,85,6,17694,1.4545029825357831,7.388359770444328,0.20589222569973503,115,0.1336029087136813,280,0.32589220452633927,278,0.14077855734392475,0.00900801798015786,1.0404591883760952,human
708,50,9,2,246,6,39233,1.6606499153780354,12.050770165365382,0.6868892530650825,116,0.10559315102451286,355,0.23024794705636056,453,0.21158143215197114,-0.004018531803141405,0.0871665234874518,human
437,48,5,6,109,2,1230,2.153740079276118,20.537810061125008,0.16555806860637745,35,0.620264170917203,281,0.10542461472191236,141,0.24190203428860418,0.0,0.05087881309072839,bot
694,74,13,6,146,0,853,2.0,15.0,0.1,58,0.3788751376071419,113,0.08813856734665312,60,0.3,0.0,0.1,bot
419,32,15,4,109,5,2972,3.783899888345088,28.548356978092002,0.13843615752224747,37,0.24953295271776077,198,0.16888650149050566,70,0.3073647716267205,0.0,0.21431457083201136,bot
1008,66,12,8,139,7,43863,0.6179161440565475,10.218466645800495,0.4622325582946617,119,0.09721244031761378,391,0.3751578595474503,427,0.1985213173950241,-0.005078138873132127,0.40540119519952417,human
349,39,25,1,89,0,1730,2.2806760927525516,20.998300544034297,0.29374020947848034,66,0.5232890569456179,199,0.1781013576902137,81,0.21820114340313385,0.0,0.1559758907387285,bot
1067,159,31,7,190,0,12587,1.6706889389210473,2.0,0.2634614501286609,159,0.06752765544529121,600,0.2875652533947836,422,0.166095209429208,-0.009474060673729223,0.5709982995550882,human
640,62,18,10,99,0,1793,2.0,15.0,0.1,48,0.3866158322581981,102,0.11353538351549095,116,0.3,0.0,0.1,bot
345,51,25,4,101,2,1481,2.691050485489082,15.153870731972521,0.29239602003058063,27,0.4053813527362333,156,0.2077703452799783,163,0.2834173108580692,0.0,0.20119374734934684,bot
35,14,0,1,49,0,382,2.660845107117205,17.582942504331328,0.01580463766400827,10,0.6551523766702697,0,0.042822187063895394,22,0.06511788528829549,0.0,0.027900306394597313,bot
149,59,12,6,126,2,2706,2.2466631051514856,19.745491758688466,0.21521856650508814,90,0.5220147376251133,129,0.12607618496611778,260,0.2867040415503226,0.0,0.25529142248189607,bot
205,36,23,3,113,1,1665,1.8215293100005394,8.0,0.1350348729968956,39,0.34027309964507324,168,0.12690659304715693,164,0.26573441650069096,0.0,0.14611384148621548,bot
106,13,0,1,46,0,465,3.443920647515609,32.1101303108799,0.007891222887215192,39,0.7824353431699115,19,0.06561365908737049,6,0.05073975933096938,0.0,0.08735101738538684,bot
370,60,22,4,102,0,2928,1.453182149572326,16.240896695200888,0.3961975840850567,42,0.6598515160143767,119,0.11937880082966465,121,0.21542593317759848,0.0,0.05,bot
500,89,22,4,89,0,1702,2.0,15.0,0.1,57,0.41295557673645383,100,0.12462510689235978,117,0.3,0.0,0.1,bot
732,80,39,7,237,5,45817,0.7322692153686052,10.388052593245723,0.3901910923400426,113,0.11041638983340528,413,0.15076611284363323,287,0.18134662383633143,-0.0030900310664187716,0.11390856369325669,human
693,43,12,6,72,0,1647,2.0,15.0,0.1,63,0.42453741143546175,180,0.10829546665538439,114,0.3,0.0,0.1,bot
102,1,3,2,60,0,242,2.368166339861127,12.463470698788928,0.0,21,0.8799703724262435,68,0.04589867176223167,33,0.02842676072605896,0.0,0.06029425324636453,bot
457,61,28,8,123,13,160715,1.7016949311474137,12.840634292989499,0.6879447096281963,110,0.0826201001563046,192,0.2605012279801705,380,0.05081746499471204,0.00754096630643218,0.3820056710628311,human
396,43,24,3,110,4,2492,2.474425829257067,26.424325339836763,0.4732511465540168,12,0.35233528077068677,240,0.14044039512936968,259,0.3291347589212236,0.0,0.3707630528477104,bot
410,89,24,6,110,0,821,2.0,15.0,0.1,83,0.3374504825950166,66,0.13005099218235516,73,0.3,0.0,0.1,bot
67,16,4,2,59,0,363,2.8095296789145405,26.729371221554132,0.04026475813510099,18,0.7855131159643363,36,0.03505917956719474,12,0.05674552647723544,0.0,0.05717329361425862,bot
476,98,20,7,73,0,1430,2.0,15.0,0.1,57,0.3876614718720084,75,0.09209648849704104,123,0.3,0.0,0.1,bot
658,92,32,8,244,6,11533,0.9591628053936034,12.849321045171969,0.9366444452356146,153,0.10690026666818747,194,0.2848338107758346,612,0.1760825113322082,-0.017733245289903003,0.24832077760165394,human
77,0,6,2,33,0,874,3.306346681655557,25.465315163500446,0.030736001802695208,29,0.7018336877517627,28,0.04547280820263198,32,0.054849658609356644,0.0,0.028289178121641993,bot
476,97,29,14,143,10,13830,1.1727866629258303,5.170755482819619,0.6595520015530181,65,0.060408447262140244,459,0.31710691338176966,476,0.1541135925626015,0.0026131679930059067,0.2360713986795352,human
63,3,2,2,42,0,214,3.9906806461111866,19.876104529496047,0.03461082877388512,24,0.9539807119267568,44,0.08309503244944233,16,0.05741723934828327,0.0,0.06325943378086389,bot
572,57,21,6,108,0,1153,2.0,15.0,0.1,52,0.3733962939605917,60,0.05,96,0.3,0.0,0.1,bot
54,3,7,3,50,0,995,2.182406686079359,26.332165020200744,0.013670074354909498,23,0.942813262364842,32,0.04411104256887328,16,0.03482021815077835,0.0,0.07371396405883802,bot
503,66,18,7,80,0,1213,2.0,15.0,0.1,61,0.38264980613713073,147,0.08052289963337628,66,0.3,0.0,0.1,bot
281,57,21,3,75,5,1842,2.137936732789175,19.10592426689764,0.24289910197486236,80,0.4639472958450019,169,0.1953528589162845,224,0.20574560623899696,0.0,0.15068416605525103,bot
833,121,26,13,108,5,5099,1.4422692034006874,10.650885697805508,1.2562013682190722,58,0.13396082712336774,484,0.4709279190287202,287,0.16137957018887994,0.003260485604438056,0.45141881662571565,human
396,61,37,8,207,10,83130,1.7289412778641968,9.400157438817224,0.6250785922834471,128,0.09968082640474857,393,0.2206812116917598,375,0.06613517908918287,-0.010135851931150259,0.2882481209717156,human
497,132,31,5,261,8,14796,1.3724193885800748,10.788490300434326,0.40964058196352593,105,0.07192297004333928,320,0.5338888335135645,460,0.11970867654017744,-0.0019731558377108958,0.7132719247165461,human
679,109,23,10,137,12,5246,1.0824285609082798,9.295758531301969,0.6417903923322601,79,0.06309830030061851,397,0.389245143041654,629,0.23246144527506396,0.00349992289512611,0.6243207538929565,human
549,53,16,6,76,0,904,2.0,15.0,0.1,55,0.41553648459402814,102,0.10620154413676487,103,0.3,0.0,0.1,bot
376,40,11,4,67,0,812,1.8412691234272007,19.429303228446894,0.392126734617693,64,0.43657687251128086,5,0.08893393549237358,121,0.28930149688895385,0.0,0.37098287794771506,bot
497,86,44,4,159,3,34888,1.2836409739429302,7.884774098644825,0.22615647643486375,114,0.051732123627890245,203,0.38370397129351214,507,0.14176607455414406,0.00914216120515274,0.5048026552909763,human
667,58,20,8,139,14,4178,0.9132782106912618,10.575691866825196,0.9403792745166962,62,0.12853374039496537,501,0.3722615922452614,406,0.02,-0.022263107318241035,0.38800621390654677,human
542,116,29,8,181,7,32217,0.924002249871365,5.082731447052105,1.0784775908750035,150,0.10384047168947089,255,0.28088676749327757,401,0.09586253324344443,-0.002988477346644484,0.5755219187409668,human
503,38,29,5,107,0,724,2.0,15.0,0.1,61,0.31632969217035734,57,0.1040529505885966,105,0.3,0.0,0.1,bot
699,94,17,6,175,2,35391,1.344270172320536,5.921721883911559,0.43658794168571347,164,0.0638261512100459,502,0.6566766197422149,282,0.1093468919846413,-0.00848257295553216,0.5269950333014111,human
288,16,12,6,54,2,2362,3.231289420726412,30.227671262666764,0.19897268277484895,59,0.6088007256288994,113,0.15717930516845174,171,0.24391181719692923,0.0,0.16446266022442466,bot
889,55,25,8,157,3,4741,1.525615388828756,10.708566892163338,0.6265733908821955,174,0.13765468906557773,287,0.5047020298897493,508,0.15614510164995982,0.003294031275653603,0.6647596316991508,human
409,116,27,12,198,4,17896,1.2805584216010069,11.647027452613907,0.5670709472118465,101,0.09537268891012125,283,0.30016447860514384,458,0.11765612723625568,-0.005630473944865385,0.4398262934561575,human
819,90,14,8,156,3,9836,1.4444062118271406,10.717981435422734,0.33872891196333915,74,0.08168461360933363,367,0.6424986795831527,276,0.17012590370708552,-0.0028595372492834607,0.5529506606392445,human
65,7,4,1,37,0,258,3.326712311030869,18.832213770259393,0.006139540068621255,23,0.6987665796458098,52,0.058038917934329,20,0.09221722967073828,0.0,0.06994205655561762,bot
655,81,2,5,162,1,32253,1.149797884404105,5.794001632073099,0.8978147444186482,117,0.0923752842380697,214,0.39745236783352733,434,0.0971161049148457,-0.017739663393929576,0.43078519269970256,human
802,78,39,11,20,5,46755,1.3541757036461926,8.025948523735131,0.5377523333207151,89,0.04801427755303837,435,0.22134464874487655,641,0.22244064366180022,-0.008411128868237827,0.6597778000217212,human
699,68,6,9,183,7,35947,0.8771639810490701,8.819992637741272,0.5009346865637995,170,0.07351869408553799,351,0.48004310987148685,274,0.12680534796877072,-0.004258554695584444,0.6320798364771048,human
197,24,13,7,105,4,685,2.472185735435644,16.331238652174193,0.1807607423557454,10,0.5307935631058913,110,0.15440566680638443,131,0.35125250320746654,0.0,0.2380352314029366,bot
163,36,14,4,92,5,2564,2.260256861278981,22.123468716730663,0.2969500848712864,88,0.31245094649616356,118,0.28248155724222107,195,0.19153609144526623,0.0,0.27210715190579454,bot
360,50,11,5,50,0,887,2.0,15.0,0.1,67,0.32632526435495424,101,0.11152380687664065,87,0.3,0.0,0.1,bot
58,8,7,3,59,0,479,2.3485144227258994,42.403803624453914,0.058160393610265454,13,0.8224398808730952,23,0.032921875171480194,44,0.03004078564507292,0.0,0.04445447148963698,bot
387,61,5,6,116,5,1993,1.694317657055879,19.466825868656468,0.20031764828205087,5,0.3778548869450751,179,0.10065472193317199,154,0.2874459979738043,0.0,0.08836635593558229,bot
78,21,2,1,28,0,259,4.693742423928171,30.37279675918134,0.006916691314801989,0,0.6244144595948766,43,0.055439901868893096,2,0.04569853959011514,0.0,0.0,bot
862,100,30,5,122,1,32065,1.1165572971426352,10.60803106244378,0.7344117198989041,115,0.08164455030852058,354,0.26984988743393135,637,0.08415090920996371,0.0018254539791490026,0.5930653277170935,human
261,41,19,3,103,3,715,2.4262043075351714,22.62042923534464,0.3358313078140344,71,0.5266685849993876,217,0.19940780661836147,175,0.26621244290640816,0.0,0.2609230996146609,bot
359,78,15,5,89,0,934,2.0,15.0,0.1,55,0.40703344783168693,103,0.10844003257146731,38,0.3,0.0,0.1,bot
296,43,8,6,108,5,807,2.5596445765102835,13.875922493984906,0.17307635786447648,67,0.48145809716036775,164,0.09960366135422305,177,0.300490682691748,0.0,0.27759830612528175,bot
553,93,26,7,156,8,10770,0.5704058558101582,13.351478121558484,0.2222399067146551,91,0.14189853100084251,278,0.47667597193023986,94,0.1717369901791921,-0.007887873988036517,0.4432841954899279,human
92,15,0,2,36,0,308,3.230945751361881,27.027439643266487,0.044639808457538954,31,0.9406570813159668,43,0.02497046052922862,18,0.05388322908274438,0.0,0.03041041153246159,bot
607,83,23,5,109,0,644,2.0,15.0,0.1,48,0.4512089167615755,110,0.10398742117026288,52,0.3,0.0,0.1,bot
161,24,23,6,99,2,1692,2.7623485642223855,22.945810418241614,0.25708968987194514,38,0.4302373643888809,178,0.16968957916712354,80,0.27688377805987024,0.0,0.19514999372865505,bot
398,66,25,11,151,6,24572,0.9512036729147707,11.583524323590463,1.0767264474066787,111,0.06610509865525716,377,0.3241575367665239,360,0.1524666245050123,-0.0002768343374523565,0.673330905126851,human
661,61,38,8,155,5,23529,1.3177798878532556,7.324225492287619,0.9009808001957442,99,0.01,138,0.2538336536778114,422,0.13074912928081012,0.005443425364472435,0.4039205368193787,human
496,78,17,8,90,7,14871,0.5422414438069749,12.016582102312064,0.12942455052429264,115,0.09810097468087897,326,0.25633854768421993,592,0.14151016400215166,0.0021247758443661492,0.4169366322365154,human
913,59,21,12,141,21,11347,1.3112737127254266,7.961696269171247,0.9355143043494014,138,0.10713326776103878,401,0.43163265111921145,635,0.10485106266459562,-0.005982996545369343,0.4392456563618581,human
469,107,14,9,93,0,659,2.0,15.0,0.1,55,0.3048766452521225,141,0.09560980351004328,86,0.3,0.0,0.1,bot
1205,39,42,4,136,6,11575,0.22053402056047922,12.559767701422004,0.05,163,0.11445168324817839,430,0.25113479617370893,486,0.12441461500383115,0.012000581981005206,0.6898569263899492,human
219,74,16,4,102,0,1315,2.0,15.0,0.1,65,0.3758099071068576,104,0.12425727673428302,78,0.3,0.0,0.1,bot
76,12,0,3,23,0,266,2.3384479080736016,21.626973131874202,0.02666241038373307,24,0.589742039402195,38,0.053015007496002894,6,0.05839324376045482,0.0,0.05620537667902359,bot
70,11,5,3,34,0,276,3.9232447381117406,27.104806586814856,0.019090048172889288,26,0.6228520609757021,39,0.05639307548575329,17,0.06268754767437465,0.0,0.037217941668421184,bot
24,16,8,3,41,0,479,2.9265785466688214,46.62077136973909,0.010478869791907845,6,0.7705889766663172,39,0.04735965511972758,28,0.050088515759005324,0.0,0.0636117653501392,bot
0,15,6,4,34,0,513,4.032620614050814,32.91375563757033,0.037607846312278065,0,0.5808725548174416,39,0.03454376402672011,27,0.04200832476050387,0.0,0.005814219232134418,bot
183,62,15,3,108,0,1748,2.6609527320301525,12.577559030976337,0.05,79,0.5606838337927313,141,0.2040386189318175,204,0.28230092423409897,0.0,0.1572182937455575,bot
323,33,17,1,118,1,1748,2.6755031958562374,27.904241425642567,0.25126822985168096,48,0.4979465090377286,218,0.20727126390169223,124,0.30973938676352086,0.0,0.25159984935173463,bot
1184,86,45,5,67,11,17479,1.126778854116026,10.09566777059825,0.6611077548114136,96,0.0731768103168215,375,0.3062055998992917,440,0.20873150757867434,-0.010139305471414931,0.7259442168917093,human
470,44,27,11,88,7,15639,1.1486018049111697,10.34700525341743,0.551876263767507,141,0.0988802485758873,342,0.2617557050904381,279,0.12713566436445123,0.002083279817128643,0.7208496271318591,human
444,88,29,7,94,0,1680,2.0,15.0,0.1,38,0.3030075704154165,129,0.11720796368210175,47,0.3,0.0,0.1,bot
619,51,21,8,111,0,1143,2.0,15.0,0.1,58,0.3254097140390627,139,0.07977555415179653,72,0.3,0.0,0.1,bot
86,14,2,3,39,0,257,3.645675685160156,18.924710552486925,0.0,7,0.9554883728526076,59,0.022531450537771305,36,0.05835358802682128,0.0,0.06779282006040621,bot
640,82,23,8,122,12,29004,0.8544349537635727,17.950542545945446,0.45252272005504124,84,0.07516304139250068,300,0.28964145564838567,378,0.19640982370507865,-0.0005239926269254532,0.4518045690652358,human
750,94,1,11,197,6,45363,1.346276648170878,11.945682944927208,0.454084002969784,112,0.060861985166318716,412,0.3111695940380196,606,0.145200651985538,0.0031301235861032305,0.6762603118505689,human
667,96,37,6,142,8,16716,1.4853966764523285,9.303996245798263,0.839337034555149,177,0.10075610032767869,172,0.5496698901247385,357,0.13444883744821293,6.727155895418783e-05,0.46634129720398954,human
116,9,9,4,29,0,209,4.081587111838539,27.4595361306393,0.01219342541143717,21,0.8064186739032191,50,0.04332484695654858,0,0.030778843595452587,0.0,0.013525722147517544,bot
666,47,47,15,127,18,24466,1.169654840805527,11.874991244894373,0.35436783594557064,94,0.07809634488439925,39,0.35517604857262347,466,0.13562563632921404,-0.004560500788904878,0.40838369784295436,human
316,46,5,8,60,2,1780,2.760343305424028,20.512213845378614,0.20208623891070865,43,0.4277387577662828,228,0.09189381947418418,278,0.2546517940301383,0.0,0.15611668709802887,bot
1242,69,32,10,201,3,38838,0.6440011911582805,6.096784550753453,0.2512017759789122,132,0.017079420130445402,468,0.30731433684577547,308,0.1966155165919603,-0.0062209924690990815,0.3185667237266214,human
483,98,32,6,137,0,7905,1.1611845639195422,9.61844367459586,0.05,146,0.07346653185145968,680,0.46906529320805584,347,0.06799073390968398,0.015940906003219568,0.49258204541567513,human
513,64,25,8,96,10,48263,1.5586876029850172,18.639025645208847,0.6123840254685331,95,0.023198292966320637,314,0.33270910470393106,648,0.1691603762874052,-0.001237650603479432,0.3695907328522495,human
45,9,6,3,51,0,303,3.3524797190047684,22.45033736191046,0.03731994172304025,6,0.6954629524502202,41,0.023529153554372313,23,0.04599401031294927,0.0,0.07289088694780099,bot
598,79,35,15,190,3,18752,1.3142007472403894,6.952019580220949,1.3575905173891054,108,0.06391526638077118,434,0.36648090541339035,403,0.1809188586258309,-0.006673197618844319,0.3022316297209662,human
170,40,12,3,98,6,1493,2.2188063197358634,21.0816675350617,0.29032118846424443,49,0.5552503781241912,109,0.05590440024682851,146,0.1727728112030772,0.0,0.05,bot
254,81,37,7,157,4,22685,1.609664501656002,7.365286843738522,0.13886900104784494,108,0.11055205288825468,410,0.2708839546340255,205,0.1485739819362608,-0.012606666986406943,0.9481115003221425,human
888,77,20,11,137,9,12990,1.0433888765687929,12.137675196283618,0.12884398746143272,139,0.09085957567863046,261,0.5734207383851803,337,0.18462412366571282,-0.023430596721993106,0.5425176752862259,human
597,86,18,3,63,0,1288,2.0,15.0,0.1,59,0.3547565479232002,89,0.11482595431199102,85,0.3,0.0,0.1,bot
231,42,11,4,51,3,2281,2.1690833713513347,16.60660140156739,0.3298388981169925,51,0.4657260488018684,139,0.16038203939795467,198,0.2590422621833883,0.0,0.23818162085070643,bot
571,57,35,8,124,6,16074,0.9860847764818433,11.530871616800002,0.2564963522255928,78,0.0852506131914813,309,0.4648033247644593,394,0.12010564855769698,-0.0007225342081580521,0.4279992544264244,human
485,53,6,4,62,0,684,2.0,15.0,0.1,41,0.3800488888602393,114,0.060450710211419935,95,0.3,0.0,0.1,bot
